Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20,SPY Value Normalized,TR,ATR - 10 day,Position,Portfolio Value,Cash Value,Stock Value
2014-12-23,207.75,120516200,208.17,208.23,207.3991,0.0013495927121993,0.0267371750518934,205.369755,,204.9302985102035,204.36461572041432,0.0098427947119959,1.0267371750518928,0.5539333333333237,2.4335933333333326,0.0,1.0,1.0,0.0
2014-12-24,207.77,42963400,208.02,208.34,207.72,9.626955475328104e-05,0.0268360185825842,205.402755,,205.2007462711365,204.49816020196675,0.0098406103772924,1.0268360185825838,0.4133333333333364,2.271593333333334,0.0,1.0,1.0,0.0
2014-12-26,208.44,57204150,208.31,208.85,208.25,0.0032247196419117,0.0301472768607298,205.442755,,205.5092466262664,204.6527421548308,0.0098501132754932,1.0301472768607294,0.7199999999999894,2.1415999999999995,0.0,1.0,1.0,0.0
2014-12-29,208.72,79514380,208.22,208.97,208.14,0.0013433122241413,0.0315310862904028,205.518755,,205.81503266186004,204.8122424624845,0.0098369211574948,1.0315310862904024,0.5533333333333417,1.999000000000001,0.0,1.0,1.0,0.0
2014-12-30,207.6,73448190,208.21,208.37,207.51,-0.0053660406285933,0.0259958485717115,205.610755,,205.9850295512067,204.92156628748512,0.0097807591139199,1.0259958485717109,0.5733333333333425,1.8063333333333351,0.0,1.0,1.0,0.0
2014-12-31,205.54,130284300,207.99,208.19,205.39,-0.0099229287090558,0.0158149649105472,205.533505,,205.9426457844251,204.9458185899367,0.0099399853488349,1.0158149649105466,1.8666666666666742,1.6906666666666694,0.0,1.0,1.0,0.0
2015-01-02,205.43,121394000,206.38,206.88,204.18,-0.0005351756349127,0.0152713254917473,205.410505,,205.8938223763846,204.9648060962137,0.0098903523231768,1.0152713254917465,1.7999999999999925,1.5753333333333348,0.0,1.0,1.0,0.0
2015-01-05,201.72,169139200,204.17,204.37,201.35,-0.0180596796962468,-0.0030641494514176,205.113505,,205.4963154833956,204.83755879832296,0.0106388380284139,0.9969358505485816,2.0133333333333403,1.0313333333333352,0.0,1.0,1.0,0.0
2015-01-06,199.82,208922400,202.09,202.72,198.855,-0.0094189966289907,-0.0124542848670546,204.704505,,204.9557140087865,204.640791786624,0.0107594719998861,0.9875457151329444,2.576666666666673,1.174393333333334,0.0,1.0,1.0,0.0
2015-01-07,202.31,125069700,201.42,202.72,200.88,0.0124612150935843,-0.0001482652960355,204.489505,,204.7037412460449,204.54938818714857,0.0111602916901307,0.9998517347039636,1.9333333333333371,1.3003933333333353,0.0,1.0,1.0,0.0
2015-01-08,205.9,146039400,204.01,206.16,203.99,0.01774504473333,0.017594148462984,204.461005,,204.81767065118348,204.60235335628,0.0119218958884854,1.0175941484629831,2.566666666666663,1.5016666666666691,0.0,1.0,1.0,0.0
2015-01-09,204.25,157293400,206.4,206.42,203.51,-0.0080135988343856,0.0094395571809833,204.5155,,204.7636067796422,204.58853557760236,0.0114837454654748,1.0094395571809824,1.9399999999999977,1.654333333333335,0.0,1.0,1.0,0.0
2015-01-12,202.65,144043100,204.41,204.6,201.92,-0.0078335373317013,0.0015320747257099,204.4385,,204.5623108958668,204.5125145745591,0.0115656192742016,1.0015320747257093,1.7866666666666713,1.7610000000000035,0.0,1.0,1.0,0.0
2015-01-13,202.08,214341100,204.12,205.48,200.51,-0.0028127313101405,-0.0012849658989811,204.498,,204.32590033435565,204.41712184614505,0.0109730128487863,0.998715034101018,3.3133333333333326,2.0370000000000026,0.0,1.0,1.0,0.0
2015-01-14,200.86,192551700,199.65,201.1,198.57,-0.0060372129849564,-0.007314421271127,204.5655,,203.99581458822652,204.2776268717864,0.0109457301767712,0.9926855787288722,1.6866666666666674,2.1483333333333348,0.0,1.0,1.0,0.0
2015-01-15,199.0199,175383200,201.63,202.01,198.88,-0.0091611072388728,-0.0164085203123448,204.620995,,203.5219179607764,204.07144150426535,0.0109947745065379,0.9835914796876544,2.086666666666664,2.170333333333334,0.0,1.0,1.0,0.0
2015-01-16,201.63,211677200,198.77,201.82,198.55,0.0131147689251174,-0.0035089453395269,204.612995,204.7034,203.3417352978453,203.9756987001765,0.0104798747186811,0.9964910546604724,2.1799999999999877,2.2083333333333335,0.0,1.0,1.0,0.0
2015-01-20,202.055,130756800,202.4,202.72,200.17,0.0021078212567575,-0.0014085203123448,204.376745,204.6977,203.2191890790029,203.90037718252256,0.0087498352408522,0.9985914796876544,1.7000000000000075,2.177,0.0,1.0,1.0,0.0
2015-01-21,203.08,122729500,201.5,203.66,200.94,0.005072876197075,0.0036572106355645,204.204745,204.6963,203.20593297624072,203.868205528306,0.0088583784683696,1.003657210635564,1.8133333333333326,2.1006666666666662,0.0,1.0,1.0,0.0
2015-01-22,206.1,173536400,203.99,206.26,202.33,0.0148709868032301,0.0185825837698929,204.136245,204.7515,203.4815584070749,203.95572688013715,0.0094649989064227,1.0185825837698923,2.6199999999999855,2.1693333333333307,0.0,1.0,1.0,0.0
2015-01-23,204.97,117356900,205.79,206.1,204.81,-0.0054827753517709,0.0129979242858562,203.997245,204.7713,203.62331474925827,203.99550229660235,0.009525859431296,1.0129979242858556,0.8599999999999947,1.998666666666664,0.0,1.0,1.0,0.0
2015-01-26,205.45,91684840,204.71,205.56,203.85,0.0023418061179685,0.0153701690224381,203.881245,204.7968,203.79728477313844,204.0525414222258,0.0095480819865491,1.0153701690224377,1.1400000000000052,1.9186666666666645,0.0,1.0,1.0,0.0
2015-01-27,202.74,133590500,202.97,204.12,201.74,-0.0131905573132148,0.001976870613819,203.596245,204.7724,203.6965909852205,204.0010692095895,0.0099081630112423,1.0019768706138183,1.5866666666666636,1.898666666666664,0.0,1.0,1.0,0.0
2015-01-28,200.14,167681700,204.17,204.29,199.91,-0.0128243069941798,-0.0108727883760001,203.167245,204.6914,203.35786803424716,203.84965473078208,0.0102082230556244,0.9891272116239992,2.919999999999997,1.8593333333333306,0.0,1.0,1.0,0.0
2015-01-29,201.9902,173293000,200.38,202.3,198.68,0.009244528829819,-0.0017287733517835,202.886755,204.646404,203.2276139357474,203.77673493741807,0.0104774538143831,0.9982712266482158,2.413333333333336,1.9319999999999975,0.0,1.0,1.0,0.0
2015-01-30,199.45,193789000,200.57,202.17,199.13,-0.0125758576406181,-0.0142828901848368,202.582255,204.548004,202.86784117996197,203.6070590575193,0.0106081235096304,0.9857171098151624,2.0266666666666615,1.9259999999999973,0.0,1.0,1.0,0.0
2015-02-02,201.92,162649000,200.05,202.03,197.86,0.0123840561544246,-0.0020757141445086,202.406755,204.475404,202.77757059139412,203.54089987879303,0.0110508271348189,0.9979242858554906,2.779999999999992,1.9859999999999975,0.0,1.0,1.0,0.0
2015-02-03,204.84,123861500,203.0,204.85,202.55,0.0144611727416799,0.0123554413363651,202.562755,204.467804,202.9739924398328,203.5918449815855,0.0107670064039998,1.0123554413363645,1.9533333333333378,2.0113333333333308,0.0,1.0,1.0,0.0
2015-02-04,204.06,132933500,203.92,205.38,203.51,-0.0038078500292911,0.0085005436394194,202.774755,204.437404,203.07742173127733,203.6102040019155,0.0105571520624462,1.0085005436394188,1.2466666666666697,1.9546666666666646,0.0,1.0,1.0,0.0
2015-02-05,206.12,97236260,204.86,206.3,204.77,0.0100950700774282,0.0186814273005839,202.965255,204.426204,203.3671910902033,203.7086273743894,0.0104357311240108,1.018681427300583,1.4933333333333394,1.8419999999999999,0.0,1.0,1.0,0.0
2015-02-06,205.55,125550800,206.56,207.24,204.92,-0.0027653793906461,0.0158643866758929,202.947755,204.392004,203.5750776530411,203.78083806558985,0.0096826341864312,1.015864386675892,1.546666666666681,1.9106666666666683,0.0,1.0,1.0,0.0
2015-02-09,204.63,87074270,204.77,205.64,204.135,-0.0044757966431525,0.0113175842641106,202.966755,204.342404,203.67554644798955,203.81413853360596,0.0095608606926961,1.0113175842641098,1.0033333333333303,1.897000000000001,0.0,1.0,1.0,0.0
2015-02-10,206.81,95999260,205.88,207.12,204.6801,0.0106533743830328,0.0220915291094205,203.174755,204.325804,203.9740658338953,203.931623296994,0.0096430869271673,1.0220915291094197,1.6600000000000061,1.904333333333335,0.0,1.0,1.0,0.0
2015-02-11,206.93,90268410,206.61,207.45,205.83,0.0005802427348775,0.0226845902935661,203.417255,204.320404,204.2555833735243,204.04920669711183,0.0096011115513727,1.0226845902935653,1.079999999999984,1.7203333333333337,0.0,1.0,1.0,0.0
2015-02-12,208.92,97202820,207.89,208.99,206.9727,0.0096167786207894,0.0325195215973121,203.820255,204.383604,204.69981352842677,204.2402181991859,0.0096155292204282,1.0325195215973113,1.3733333333333348,1.6163333333333338,0.0,1.0,1.0,0.0
2015-02-13,209.78,93553960,209.07,209.84,208.76,0.0041164081945241,0.0367697934170214,204.35826,204.437504,205.1836408114337,204.45746454431583,0.0092550380886361,1.0367697934170208,0.7200000000000083,1.4856666666666682,0.0,1.0,1.0,0.0
2015-02-17,210.11,76888670,209.4,210.32,209.1,0.0015730765563923,0.0384007116734215,204.78226,204.48190400000004,205.65281787701147,204.67913260140156,0.0089238501425544,1.038400711673421,0.8133333333333326,1.2890000000000024,0.0,1.0,1.0,0.0
2015-02-18,210.13,80057400,209.66,210.22,209.3401,9.518823473420036e-05,0.0384995552041125,205.18601,204.531304,206.07921617443893,204.89289210722893,0.0089350955875789,1.038499555204112,0.5865999999999948,1.1523266666666683,0.0,1.0,1.0,0.0
2015-02-19,209.98,91364150,209.41,210.42,209.24,-0.0007138438109741,0.0377582287239306,205.53101,204.570904,206.4507193959209,205.09238653439644,0.0089240095742757,1.03775822872393,0.7866666666666523,1.1063266666666665,0.0,1.0,1.0,0.0
2015-02-20,211.239,140029800,209.48,211.33,208.73,0.0059958091246785,0.0439804289809238,205.78796,204.663484,206.90674612011892,205.33343019971423,0.008442797846263,1.0439804289809231,1.7333333333333485,1.1303266666666674,0.0,1.0,1.0,0.0
2015-02-23,211.209,74250690,210.94,211.21,210.48,-0.0001420192294037,0.0438321636848872,206.09991,204.75826400000005,207.3164845848696,205.56384470168624,0.0083013810781449,1.0438321636848868,0.4866666666666788,1.024326666666667,0.0,1.0,1.0,0.0
2015-02-24,211.81,72214030,211.12,212.05,210.76,0.002845522681325,0.0468024117821492,206.41791000000003,204.931262,207.7444384339296,205.8087919682868,0.0083047272349087,1.0468024117821488,0.8600000000000136,1.0099933333333353,0.0,1.0,1.0,0.0
2015-02-25,211.63,72874810,211.66,212.24,211.22,-0.0008498182333223,0.0459128200059311,206.86241,205.080062,208.11449191641253,206.03707463619716,0.0075778674131997,1.0459128200059309,0.6800000000000068,0.9119933333333353,0.0,1.0,1.0,0.0
2015-02-26,211.38,72577040,211.52,211.71,210.65,-0.0011813069980626,0.0446772758722946,207.42441,205.289862,208.425492686278,206.24660112105212,0.006768960229997,1.0446772758722942,0.7066666666666682,0.8746600000000038,0.0,1.0,1.0,0.0
2015-02-27,210.66,107946400,211.26,211.58,210.6,-0.0034061879080329,0.0411189087674217,207.8579,205.512862,208.63830290663248,206.41967558689325,0.0067217803443145,1.041118908767421,0.6533333333333454,0.8026600000000048,0.0,1.0,1.0,0.0
2015-03-02,211.99,87300760,210.78,212.06,210.72,0.0063134909332573,0.0476920035583676,208.4849,205.794462,208.95751215361983,206.6381196815249,0.0058131191240907,1.0476920035583672,0.9333333333333371,0.8239933333333379,0.0,1.0,1.0,0.0
2015-03-03,211.12,110141700,211.47,212.054,210.08,-0.0041039671682626,0.0433923099733128,208.9449,205.981062,209.1634633770846,206.81387969401413,0.0055873745703678,1.0433923099733122,1.315999999999993,0.8742600000000038,0.0,1.0,1.0,0.0
2015-03-04,210.2301,114257600,210.4,210.49,209.06,-0.004215138309966,0.0389942670752203,209.214405,206.050064,209.26504781736224,206.9478491177783,0.0049641586577117,1.03899426707522,0.9533333333333379,0.9109333333333381,0.0,1.0,1.0,0.0
2015-03-05,210.46,76825940,210.62,210.8,209.85,0.0010935636714248,0.0401304734605125,209.534405,206.128864,209.37885278713728,207.08558052492427,0.0048169449896489,1.040130473460512,0.6333333333333447,0.8956000000000074,0.0,1.0,1.0,0.0
2015-03-06,207.5,186468600,209.42,209.94,207.1,-0.0140644302955431,0.0255016309182569,209.603405,206.129464,209.19991442645752,207.10183226904488,0.0055382237149819,1.0255016309182563,1.8933333333333355,0.9116000000000062,0.0,1.0,1.0,0.0
2015-03-09,208.36,89621890,207.74,208.79,207.5459,0.0041445783132529,0.0297519027379662,209.743905,206.141664,209.11992257631871,207.1511721800628,0.0055492824070759,1.0297519027379658,0.8599999999999947,0.9489333333333377,0.0,1.0,1.0,0.0
2015-03-10,204.98,156656000,206.71,206.81,204.93,-0.0162219235937801,0.0130473460512012,209.761405,206.085864,208.7256442357169,207.06602817300148,0.0066396496881753,1.0130473460512008,1.2533333333333303,0.9882666666666694,0.0,1.0,1.0,0.0
2015-03-11,204.5,109058000,205.29,205.5,204.4,-0.0023416918723777,0.0106751013146193,209.645905,206.007064,208.3232019275534,206.96539961719756,0.0061726336870846,1.010675101314619,0.7333333333333295,0.9936000000000016,0.0,1.0,1.0,0.0
2015-03-12,207.1,93451320,205.26,207.175,205.2,0.0127139364303179,0.0235247603044386,209.654405,205.974664,208.20670650588164,206.97067806358197,0.0068481921049231,1.023524760304438,1.783333333333341,1.1012666666666688,0.0,1.0,1.0,0.0
2015-03-13,205.8272,162353900,206.77,207.9338,204.58,-0.0061458232737807,0.0172343580112688,209.499765,205.939208,207.9800868386548,206.92583578657877,0.0065931441130913,1.0172343580112682,2.2358666666666522,1.2595199999999998,0.0,1.0,1.0,0.0
2015-03-16,208.58,135571800,206.71,208.69,205.8641,0.0133743256479221,0.0308391815755666,209.439765,206.000008,208.0372214254496,206.9907049714188,0.0072438093870536,1.030839181575566,1.9085333333333285,1.3570399999999987,0.0,1.0,1.0,0.0
2015-03-17,207.96,94322500,207.69,208.42,206.98,-0.0029724805829897,0.0277750321241483,209.332265,206.050608,208.0298670039782,207.02871654116709,0.0072545097677819,1.0277750321241474,0.9599999999999985,1.3214399999999993,0.0,1.0,1.0,0.0
2015-03-18,210.46,227287200,207.39,211.27,206.62,0.012021542604347,0.040130473460513,209.348765,206.225408,208.26130824169456,207.1632766768076,0.0077764606837287,1.040130473460512,3.1000000000000036,1.5361066666666658,0.0,1.0,1.0,0.0
2015-03-19,209.5,117697000,209.96,210.4697,209.03,-0.0045614368526085,0.0353859839873489,209.324765,206.419008,208.3792788853427,207.25491288556023,0.0078451305252437,1.035385983987348,0.9597999999999919,1.5687533333333306,0.0,1.0,1.0,0.0
2015-03-20,210.41,177517400,209.71,211.02,209.4903,0.0043436754176611,0.0398833646337857,209.283315,206.581008,208.57268089626243,207.3786417920089,0.0077862066450244,1.0398833646337846,1.0198000000000131,1.4813999999999983,0.0,1.0,1.0,0.0
2015-03-23,210.0,71619060,210.42,211.11,210.0,-0.0019485765885651,0.0378570722546218,209.222865,206.663008,208.70861604899932,207.48144015310655,0.0077963643919711,1.037857072254621,0.7400000000000091,1.4693999999999998,0.0,1.0,1.0,0.0
2015-03-24,208.82,76947650,209.85,210.4,208.74,-0.0056190476190476,0.0320253039438578,209.073365,206.754408,208.71922404433275,207.533932696122,0.0078485914641761,1.0320253039438567,1.1066666666666645,1.4547333333333332,0.0,1.0,1.0,0.0
2015-03-25,205.76,159285600,209.07,209.35,205.71,-0.0146537687960923,0.0169022437481476,208.77986500000003,206.816608,208.43739318296767,207.4643667080388,0.0084482337488166,1.0169022437481463,2.4266666666666574,1.6240666666666663,0.0,1.0,1.0,0.0
2015-03-26,205.27,152909900,204.96,206.37,204.12,-0.0023814152410573,0.0144805772462204,208.474365,206.880408,208.13573668935172,207.37831311164516,0.0084510730505736,1.014480577246219,1.5,1.595733333333332,0.0,1.0,1.0,0.0
2015-03-27,205.74,117057900,205.13,205.95,204.9,0.0022896672675012,0.0168034002174568,208.228365,206.978008,207.9075712903659,207.31406553863945,0.0084769597177868,1.0168034002174555,0.6999999999999886,1.4421466666666656,0.0,1.0,1.0,0.0
2015-03-30,208.25,95986750,206.98,208.61,206.96,0.0121998639059006,0.0292082633191668,208.041365,207.16261,207.94018354842623,207.35076885084965,0.0088438574180049,1.0292082633191657,1.9133333333333364,1.4426266666666663,0.0,1.0,1.0,0.0
2015-03-31,206.43,126569200,207.26,208.1,206.36,-0.0087394957983193,0.0202135020262934,207.806865,207.25861,207.79635654381423,207.3146602684634,0.0089930423335122,1.0202135020262924,1.159999999999987,1.4626266666666652,0.0,1.0,1.0,0.0
2015-04-01,205.7,137055500,206.39,206.42,204.51,-0.0035363077072131,0.016605713156075,207.58036,207.33151,207.59670353964145,207.25134025793545,0.0089818777192913,1.016605713156074,1.273333333333331,1.279959999999998,0.7812744148254646,1.0,0.21872558517453544,0.7812744148254646
2015-04-02,206.435,86817710,205.62,206.98,205.4,0.0035731648031114,0.0202382129089664,207.37911,207.39861,207.48606510729465,207.21932691448697,0.0090300116190344,1.020238212908965,1.0533333333333228,1.289313333333331,0.7756066536709476,1.002791622240626,0.22501976778531307,0.7777718544553128
2015-04-06,207.83,113960800,205.37,208.45,205.21,0.0067575750236152,0.0271325491746579,207.39561,207.43321,207.5188208113618,207.2432748786248,0.008626867510357,1.0271325491746566,2.1599999999999873,1.4033333333333284,0.7125890736342068,1.008047473898364,0.28972385829382663,0.7183236156045374
2015-04-07,207.28,81058840,207.855,208.76,207.24,-0.0026463936871482,0.0244143520806576,207.34161,207.47941,207.49607597218449,207.24471507946305,0.0085934904236246,1.0244143520806563,1.0133333333333212,1.4306666666666596,0.6989748369058748,1.0061465068166986,0.30287541631108106,0.7032710905056175
2015-04-08,207.975,89261180,207.55,208.51,207.08,0.0033529525279814,0.027849164772167,207.49136,207.52991,207.54168778435735,207.27335370379785,0.0077488346042994,1.0278491647721657,0.9533333333333189,1.4153333333333251,0.7065473386716951,1.0085045413974656,0.2959483416347679,0.7125561997626977
2015-04-09,208.9,85426740,207.78,209.18,207.19,0.0044476499579277,0.032420678066622,207.71136,207.65311,207.67105085251384,207.3371437546293,0.0077547917959033,1.0324206780666203,1.3266666666666727,1.3053333333333266,0.7660878447395341,1.0116737419493613,0.23664278539979555,0.7750309565495658
2015-04-10,210.04,72471010,209.2,210.09,208.96,0.0054571565342267,0.0380547593160041,207.85836,207.85111,207.89666505703636,207.4431381171929,0.0073412057954093,1.0380547593160028,0.7933333333333318,1.23466666666666,0.8099352051835897,1.0159032071981238,0.19308743462944455,0.8228157725686792
2015-04-13,209.09,74139030,209.87,210.63,209.03,-0.0045229480099028,0.0333596916081855,208.0215,207.993106,208.01031600398525,207.50772093612647,0.0072698204467313,1.0333596916081842,1.0666666666666629,1.2713333333333272,0.786575773466181,1.0121816542370676,0.21602408666726758,0.7961575675698
2015-04-14,209.49,74795430,208.85,209.71,208.1,0.0019130517958774,0.0353365622220038,208.067,208.193906,208.15123828932,207.5854573700039,0.0066529883335213,1.0353365622220023,1.0733333333333424,1.1873333333333278,0.8422234699607002,1.0137047449015084,0.15993881713493363,0.8537659277665748
2015-04-15,210.43,99415800,210.05,211.04,209.95,0.0044870876891498,0.0399822081644769,208.1905,208.364106,208.36826321414665,207.69700806137627,0.006672557155409,1.0399822081644756,1.033333333333322,1.1746666666666612,0.851305334846769,1.0175356674854052,0.15130212535821175,0.8662335421271935
2015-04-16,210.37,68783390,210.03,210.98,209.7928,-0.0002851304471795,0.0396856775724041,208.186,208.474706,208.55890481279937,207.80183127465563,0.0061085980989471,1.0396856775724028,0.79146666666666,1.1264799999999942,0.8877210425395969,1.0172886779281767,0.11422011219404737,0.9030685657341293
2015-04-17,207.95,191012500,208.94,209.23,207.01,-0.0115035413794742,0.0277256103588032,208.1085,208.552506,208.50091387824705,207.8076418129044,0.0065616473741206,1.027725610358802,1.4799999999999993,1.169146666666662,0.8553246812490056,1.0069001913137519,0.14567360612875424,0.8612265851849976
2015-04-20,209.85,92026870,209.06,210.25,208.96,0.0091368117335899,0.0371157457744404,208.0805,208.62710600000003,208.62939827079492,207.8877342908297,0.0068244008549916,1.037115745774439,1.533333333333341,1.1064799999999972,0.9037669004410405,1.0147690564825498,0.09765437164183666,0.9171146848407131
2015-04-21,209.6,71355280,210.67,210.86,209.24,-0.0011913271384321,0.0358802016408039,208.0605,208.708106,208.72183653071923,207.9548819656992,0.0068157648747427,1.0358802016408026,1.080000000000003,1.1131466666666654,0.8983542150779782,1.0136764728694445,0.10303594074180122,0.9106405321276433
